MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,address,Dist_from_Center_ft,Log_SalePrice
120,RM,70.0,4426,Pave,None,3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,3,PConc,4,3,4,6,697.0,1,0.0,151.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,7,1,3,Attchd,2004.0,2,2.0,420.0,3,3,2,149,0,0,0,0,0,0,0,None,0,5,2008,WD,Normal,4714 TWAIN ST,18125.277755571115,11.856515169360305
120,RM,70.0,4438,Pave,None,3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4,3,3,6,662.0,1,0.0,186.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,7,1,4,Attchd,2004.0,2,2.0,420.0,3,3,2,149,0,0,0,0,0,0,0,None,0,1,2008,WD,Normal,4636 TWAIN ST,18015.659376541713,11.911701584927597
120,RM,70.0,4438,Pave,None,3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,4,6,662.0,1,0.0,186.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,4,7,1,4,Attchd,2004.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,None,0,6,2008,ConLD,Normal,4634 TWAIN ST,17979.083883649553,11.881034786534624
30,RL,67.0,8777,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,796.0,796.0,GasA,4,1,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,3,4,7,0,0,None,0.0,0,0,0,0,0,1,328,0,164,0,0,0,0,3,None,0,5,2008,WD,Normal,304 SOUTH DAKOTA AVE,16718.915831972216,11.350406535472453
90,RL,67.0,8777,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084.0,1,0.0,188.0,1272.0,GasA,4,1,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,7,0,0,None,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,4,None,0,9,2008,WD,Normal,234 SOUTH DAKOTA AVE 236,16732.595834221218,11.890676734510876
20,RL,75.0,9825,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,609.0,1,0.0,483.0,1092.0,GasA,3,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,1,1.0,264.0,3,3,2,259,0,0,0,161,0,0,3,None,0,4,2008,COD,Abnorml,221 TODD CIR,16574.238523380067,11.719939634354555
20,RL,75.0,9937,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,1,4,830.0,2,290.0,136.0,1256.0,GasA,4,1,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1965.0,3,1.0,276.0,3,3,2,736,68,0,0,0,0,0,0,None,0,6,2008,WD,Normal,208 TODD CIR,16377.262756299438,11.901583454762012
85,RL,64.0,12102,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,3,CBlock,4,4,4,5,456.0,1,0.0,0.0,456.0,GasA,5,1,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,3,6,7,0,0,BuiltIn,1976.0,2,2.0,504.0,2,3,2,224,0,0,0,0,0,0,0,None,0,4,2008,WD,Family,4117 APLIN RD,15605.992659717396,12.013700752882718
20,RL,65.0,6500,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,1,0.0,94.0,1127.0,GasA,3,1,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,7,1,1,Detchd,1991.0,1,2.0,480.0,3,3,2,0,0,138,0,0,0,0,0,None,0,5,2008,WD,Normal,4125 APLIN RD,15737.514394228305,11.813030057420567
30,RL,63.0,13907,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,1,0.0,706.0,996.0,GasA,5,1,SBrkr,996,0,0,996,1.0,0.0,1,0,3,1,3,6,7,1,4,None,0.0,0,0,0,0,0,2,144,0,0,0,0,0,0,0,None,0,7,2008,WD,Normal,220 BEEDLE DR,15189.957405693334,11.589886506106357
85,RL,90.0,10012,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,4,920.0,3,180.0,38.0,1138.0,GasA,3,1,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,7,0,0,Detchd,1974.0,2,2.0,588.0,3,3,2,0,0,180,0,0,0,0,3,None,0,4,2008,WD,Normal,311 DOTSON DR,14937.970153269289,11.831379196088763
60,RL,60.0,6931,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,1,1,0.0,1,0.0,746.0,746.0,GasA,5,1,SBrkr,760,896,0,1656,0.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2003.0,3,2.0,397.0,3,3,2,178,128,0,0,0,0,0,0,None,0,7,2008,WD,Normal,4023 MARIGOLD DR,15237.30976508672,12.016122061571728
80,RL,65.0,9638,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,368.0,3,120.0,541.0,1029.0,GasA,3,1,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,3,6,7,1,2,Attchd,1977.0,2,2.0,542.0,3,3,2,292,0,0,0,0,0,0,0,None,0,11,2008,WD,Normal,413 WELLONS CIR,16091.96196672888,11.898187865760873
60,RL,72.0,7200,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,288.0,1,0.0,396.0,684.0,GasA,3,1,SBrkr,684,714,0,1398,0.0,0.0,1,1,3,1,3,6,7,1,3,Attchd,1976.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,3,None,0,2,2008,WD,Normal,414 WELLONS DR,15840.202610065602,11.986049221552207
20,RL,60.0,7024,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,1024.0,1,0.0,108.0,1132.0,GasA,5,1,SBrkr,1132,0,0,1132,1.0,0.0,1,1,2,1,4,5,7,0,0,Attchd,2005.0,3,2.0,451.0,3,3,2,252,64,0,0,0,0,0,0,None,0,6,2008,WD,Normal,415 BEEDLE DR,15466.982660134363,12.078239274020289
20,RL,123.0,47007,Pave,None,2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,3820,0,0,3820,0,0,3,1,5,1,5,11,7,2,4,Attchd,1959.0,1,2.0,624.0,3,3,2,0,372,0,0,0,0,0,0,None,0,7,2008,WD,Normal,4205 COCHRANE PKWY,16063.92411633451,12.559191273266128
180,RM,35.0,3675,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,PConc,4,3,4,6,459.0,1,0.0,88.0,547.0,GasA,5,1,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,7,0,0,Basement,2005.0,2,2.0,525.0,3,3,2,0,28,0,0,0,0,0,0,None,0,6,2008,WD,Normal,3905 MARIGOLD DR,14624.321944981006,11.904967552746252
90,RL,65.0,6040,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0,0,0,0,0,0,0,0,0,GasA,3,0,FuseP,1152,0,0,1152,0,0,2,0,2,2,2,6,7,0,0,None,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,6,2008,WD,AdjLand,211 S FRANKLIN AVE,13116.245861807896,11.314474526246391
90,RL,65.0,6012,Pave,None,3,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0,0,0,0,0,GasA,3,0,SBrkr,1152,0,0,1152,0,0,2,0,2,2,3,6,7,0,0,None,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,6,2008,WD,AdjLand,215 S FRANKLIN AVE 217,13119.964943579895,11.314474526246391
90,RL,92.0,12108,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,3,CBlock,3,3,1,5,133.0,1,0.0,1307.0,1440.0,GasA,3,0,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,7,0,0,None,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,None,0,9,2008,WD,Normal,3411 TRIPP ST 3413,13210.032419270427,11.678439903447801
90,RL,74.0,6845,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,0,FuseF,1152,0,0,1152,0,0,2,0,2,2,3,6,7,0,0,None,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,7,2008,WD,Normal,238 VILLAGE DR 240,13230.973592433225,11.320553572322773
190,RL,56.0,6931,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,784.0,1,0.0,0.0,784.0,GasA,3,0,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,3,4,7,0,0,None,0.0,0,0,0,0,0,2,112,0,0,0,0,0,0,0,None,0,5,2008,WD,Normal,3319 TRIPP ST,12433.377869785505,11.428456308343778
50,RL,60.0,12180,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,4,1,FuseF,585,468,0,1053,0.0,0.0,1,1,2,1,5,5,7,0,0,None,0.0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,None,0,1,2008,WD,Family,3219 LETTIE ST,11924.501512655932,11.695247021764184
50,RL,57.0,8050,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,Slab,0,0,0,0,0,0,0,0,0,GasA,4,1,SBrkr,929,208,0,1137,0,0,1,1,4,1,3,8,6,0,0,None,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,None,0,4,2008,WD,Normal,3413 COY ST,13309.464332146132,11.472103470449973
20,RL,68.0,9520,Pave,None,3,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,3,3,CBlock,4,3,1,3,767.0,1,0.0,144.0,911.0,GasA,3,1,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1953.0,2,1.0,286.0,3,3,2,134,0,0,0,0,0,0,3,Gar2,3000,5,2008,WD,Normal,3505 COY ST,13600.656255681957,11.502875129116727
50,RL,70.0,11767,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,352.0,1,0.0,416.0,768.0,GasA,5,1,SBrkr,768,432,0,1200,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1946.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2008,WD,Normal,234 S FRANKLIN AVE,12944.065435952562,11.779128505744886
50,RL,60.0,8172,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,941.0,941.0,GasA,5,1,SBrkr,997,473,0,1470,0.0,0.0,2,0,4,1,3,7,7,0,0,Detchd,1958.0,1,1.0,548.0,3,3,2,0,0,0,0,156,0,0,0,None,0,5,2008,WD,Normal,317 HILLTOP RD,12802.236881384386,11.813030057420567
50,RL,59.0,16466,Pave,None,2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,1,SBrkr,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,7,0,0,Attchd,1955.0,1,1.0,300.0,3,3,2,121,0,0,0,265,0,0,0,None,0,4,2008,WD,Normal,437 HILLTOP RD,12884.301266264258,11.816726919301892
80,RL,62.0,7692,Pave,None,3,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,3,3,1,0.0,1,0.0,416.0,416.0,GasA,4,1,FuseA,1204,0,0,1204,0.0,0.0,1,0,3,1,3,6,7,0,0,Basement,1954.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,None,0,11,2008,WD,Abnorml,3317 MORNINGSIDE ST,12565.951880853165,11.512925464970229
30,RL,67.0,5142,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,5,224.0,1,0.0,725.0,949.0,GasA,3,1,SBrkr,949,343,0,1292,0.0,0.0,1,1,3,1,4,6,7,0,0,Detchd,1923.0,1,1.0,205.0,3,3,0,0,0,183,0,0,0,0,0,None,0,6,2008,WD,Normal,2827 WOOD ST,10895.427161268086,11.589886506106357
30,RL,67.0,5604,Pave,None,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,1,3,468.0,1,0.0,396.0,864.0,GasA,3,0,FuseA,864,0,0,864,1.0,0.0,1,0,2,1,3,5,7,0,0,None,0.0,0,0,0,0,0,2,0,0,96,0,0,0,0,0,None,0,4,2008,WD,Normal,2905 WOOD ST,11029.839358218751,11.49272275765271
30,RL,45.0,8248,Pave,Grvl,3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,4,41.0,1,0.0,823.0,864.0,GasA,3,0,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,3,5,7,0,0,None,0.0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,None,0,9,2008,WD,Normal,2910 WOOD ST,11133.318123351364,11.112447898373103
190,RL,55.0,5687,Pave,Grvl,3,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,3,210.0,1,0.0,570.0,780.0,GasA,5,0,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,2,9,7,0,0,None,0.0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,None,0,3,2008,WD,Normal,213 S HYLAND AVE,10615.57517505927,11.819674600139235
70,RH,60.0,12155,Pave,None,2,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,156.0,1,0.0,516.0,672.0,GasA,3,0,SBrkr,810,672,0,1482,0.0,0.0,2,0,4,1,2,7,7,0,0,Detchd,1934.0,1,1.0,400.0,3,3,1,0,0,254,0,0,0,0,0,None,0,3,2008,WD,Normal,327 STANTON AVE,8810.111828722314,11.84939770159144
75,RL,60.0,8400,Pave,None,3,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,2,378.0,1,0.0,342.0,720.0,GasA,5,1,SBrkr,1052,720,420,2192,0.0,0.0,2,1,4,1,4,8,7,1,4,Detchd,1939.0,1,1.0,240.0,3,3,2,262,24,0,0,0,0,0,0,None,0,7,2008,WD,Normal,429 HAYWARD AVE,9743.50526090885,12.097930486910471
50,RL,60.0,8400,Pave,None,3,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,2,1,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,7,1,4,Detchd,1925.0,1,2.0,576.0,3,3,2,342,0,128,0,0,0,0,0,None,0,6,2008,WD,Normal,517 HAYWARD AVE,9811.48166543773,11.824079893607152
30,RL,60.0,7290,Pave,None,3,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1228.0,1228.0,GasA,5,1,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,7,1,4,Attchd,1921.0,1,1.0,312.0,3,3,2,0,0,90,0,0,0,0,0,None,0,4,2008,WD,Normal,538 HAYWARD AVE,9673.314496191257,12.031719258385396
70,RH,55.0,8525,Pave,None,3,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,3,1,0.0,1,0.0,940.0,940.0,GasA,3,0,FuseA,1024,940,0,1964,0.0,0.0,1,1,4,1,3,7,7,0,0,None,0.0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,None,0,11,2008,WD,Abnorml,,9342.182456677381,11.77528972943772
70,RL,51.0,9842,Pave,None,3,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,612.0,612.0,GasA,5,1,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,7,0,0,BuiltIn,1998.0,2,2.0,621.0,3,3,2,183,0,301,0,0,0,0,0,None,0,5,2008,WD,Normal,2324 KNAPP ST,8515.857504635227,12.14950229404178
90,RL,64.0,7804,Pave,None,3,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,281.0,3,679.0,0.0,960.0,GasA,5,1,SBrkr,960,960,0,1920,2.0,0.0,2,2,4,2,3,10,7,2,4,Detchd,1930.0,1,2.0,480.0,3,3,2,248,0,121,0,0,0,0,0,None,0,7,2008,WD,Abnorml,412 STANTON AVE 414,8660.987934637702,11.994734139665727
70,RL,66.0,8969,Pave,None,3,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,379.0,1,0.0,265.0,644.0,GasA,5,1,SBrkr,672,644,0,1316,1.0,0.0,1,0,2,1,3,6,7,1,4,Detchd,2001.0,1,1.0,369.0,3,3,1,0,0,0,0,192,0,0,3,None,0,7,2008,WD,Normal,507 LYNN AVE,8336.41715117732,11.884489021402711
70,RL,79.0,11526,Pave,None,2,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,1,1,0.0,1,0.0,588.0,588.0,GasA,2,1,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,6,1,4,Detchd,1993.0,3,2.0,672.0,3,3,2,431,0,0,0,0,0,0,0,None,0,9,2008,WD,Normal,515 LYNN AVE,8357.353167752926,12.160028707028767
70,RL,63.0,15576,Pave,None,3,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840,840,0,1680,0.0,0.0,2,0,4,1,3,8,7,0,0,Attchd,1960.0,1,1.0,308.0,3,3,2,0,0,160,0,0,0,0,0,None,0,3,2008,WD,Normal,509 ASH AVE,7856.221914847597,12.083905011555967
50,RL,63.0,15564,Pave,None,3,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,676.0,676.0,GasA,5,1,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1994.0,1,2.0,400.0,3,3,2,424,0,0,0,0,0,0,0,Shed,400,1,2008,WD,Normal,508 LYNN AVE,8095.511369717971,11.901583454762012
30,RL,52.0,6292,Pave,None,3,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,2,3,384.0,1,0.0,384.0,768.0,GasA,3,0,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1925.0,1,1.0,160.0,2,3,2,0,141,0,0,0,0,0,0,None,0,4,2008,WD,Normal,612 STANTON AVE,8815.024688010695,11.418614785498987
70,RL,54.0,7609,Pave,None,3,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,4,4,PConc,2,3,1,5,406.0,1,0.0,392.0,798.0,GasA,5,1,SBrkr,798,714,0,1512,1.0,0.0,2,0,3,1,4,7,7,1,4,Detchd,1925.0,1,1.0,180.0,3,3,1,85,16,41,0,0,0,0,4,None,0,6,2008,WD,Normal,603 ASH AVE,7877.579794499106,12.35017298950393
50,RL,51.0,10480,Pave,None,3,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1064.0,1064.0,GasA,5,1,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,2,0,0,Detchd,1936.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2008,WD,Normal,2324 STORM ST,8728.663345003983,11.652687407345388
70,RL,70.0,9650,Pave,None,2,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,784.0,784.0,GasA,3,1,SBrkr,819,784,0,1603,0.0,0.0,1,0,4,1,3,7,7,1,4,Attchd,1980.0,1,2.0,599.0,3,3,2,0,217,0,0,0,0,0,0,None,0,6,2008,WD,Normal,311 PEARSON AVE,7162.9232262136975,11.835008964139341
70,RL,60.0,7200,Pave,None,3,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,3,1,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1931.0,2,1.0,270.0,3,3,1,0,0,112,0,0,0,0,3,None,0,2,2008,WD,Normal,317 PEARSON AVE,7158.280635741717,11.911701584927597
