MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,address,Dist_from_Center_ft
90,RL,80.0,11500,Pave,None,2,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1680.0,1680.0,GasA,2,1,SBrkr,1680,0,0,1680,0.0,0.0,2,0,4,2,3,8,7,0,0,Detchd,1976.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal,136905.0,1818 24TH ST,9502.911675981066
20,RL,88.0,10738,Pave,None,2,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,792.0,1,0.0,301.0,1093.0,GasA,4,1,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,7,1,2,Attchd,1966.0,2,2.0,484.0,3,3,2,224,0,0,0,0,0,0,3,Shed,400,11,2007,WD,Normal,158500.0,2102 HAYES AVE,8360.432900447018
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3,3,1,5,916.0,1,0.0,326.0,1242.0,GasA,2,1,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,7,1,3,Attchd,1973.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,None,0,9,2007,WD,Normal,175500.0,2216 FILLMORE AVE,8918.843151790492
20,RL,80.0,10800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,1,4,617.0,3,264.0,171.0,1052.0,GasA,3,1,SBrkr,1052,0,0,1052,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1963.0,3,1.0,311.0,3,3,2,0,133,0,0,0,0,0,0,None,0,2,2007,COD,Normal,127000.0,1411 20TH ST,7965.961917664969
20,RL,70.0,8050,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,474.0,4,38.0,437.0,949.0,GasA,3,1,SBrkr,1107,0,0,1107,1.0,0.0,1,0,3,1,4,5,7,0,0,Attchd,1967.0,2,1.0,308.0,3,3,2,88,64,0,0,0,0,0,0,None,0,3,2007,WD,Normal,127000.0,1404 28TH ST,9757.966424592794
20,RL,73.0,10355,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,3,3,CBlock,3,3,1,4,695.0,1,0.0,519.0,1214.0,GasA,3,1,SBrkr,1214,0,0,1214,0.0,0.0,2,0,3,1,3,5,7,1,2,Attchd,1967.0,2,1.0,318.0,3,3,2,0,111,0,0,0,0,0,0,None,0,7,2007,WD,Normal,143000.0,1204 28TH ST,9621.49644472227
20,RL,79.0,10289,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3,3,1,5,836.0,1,0.0,237.0,1073.0,GasA,3,1,SBrkr,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1965.0,2,2.0,515.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal,156000.0,2500 NORTHWESTERN AVE,9011.29040503106
20,RL,73.0,9503,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,457.0,3,374.0,193.0,1024.0,GasA,3,1,SBrkr,1344,0,0,1344,1.0,0.0,1,0,2,1,3,6,6,1,3,Detchd,1970.0,1,1.0,484.0,3,3,2,316,28,0,0,0,0,0,2,None,0,6,2007,WD,Normal,144000.0,2303 MELROSE AVE,8410.127659698685
90,RL,73.0,10624,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3,3,1,6,40.0,3,264.0,1424.0,1728.0,GasA,3,1,SBrkr,1728,0,0,1728,0.0,1.0,2,0,6,2,3,10,7,0,0,Detchd,2002.0,1,1.0,352.0,3,3,2,155,0,0,0,0,0,0,0,None,0,11,2007,WD,Normal,119000.0,2223 MELROSE AVE,8281.18335784698
90,RL,73.0,10899,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,0,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,8,7,0,0,CarPort,1964.0,1,3.0,530.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal,103000.0,2217 MELROSE AVE,8210.50997613876
20,RL,73.0,12342,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,6,1,3,Attchd,1960.0,2,1.0,286.0,3,3,2,0,0,36,0,0,0,0,2,Shed,600,8,2007,WD,Normal,139900.0,2115 HUNZIKER DR,7912.229142480474
20,RL,73.0,12772,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,4,498.0,1,0.0,460.0,958.0,GasA,3,1,SBrkr,958,0,0,958,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1960.0,2,1.0,301.0,3,3,2,0,0,0,0,0,0,0,0,Gar2,15500,4,2007,WD,Normal,151500.0,2009 ROOSEVELT CIR,7499.186075764723
20,RL,80.0,8892,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1065.0,1065.0,GasA,4,1,SBrkr,1065,0,0,1065,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1974.0,1,2.0,461.0,3,3,2,74,0,0,0,0,0,0,0,None,0,7,2007,COD,Normal,126500.0,2022 HUNZIKER DR,7636.14826627555
80,RL,65.0,10482,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,507.0,1,0.0,81.0,588.0,GasA,5,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,0,0,Attchd,1958.0,2,1.0,264.0,3,3,2,224,0,0,0,0,0,0,1,None,0,6,2007,WD,Normal,145000.0,2217 FERNDALE AVE,8100.465452629961
20,RL,70.0,7535,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,111.0,2,279.0,522.0,912.0,GasA,2,1,SBrkr,912,0,0,912,0.0,1.0,1,0,2,1,3,5,7,0,0,Attchd,1958.0,3,1.0,297.0,3,3,2,12,285,0,0,0,0,0,1,Shed,480,6,2007,WD,Normal,120000.0,2033 FERNDALE AVE,7584.297928109463
20,RL,74.0,7450,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,4,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,6,1,4,Detchd,1966.0,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,2,None,0,1,2007,WD,Normal,124000.0,2027 FERNDALE AVE,7523.985993344457
20,RL,73.0,8339,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,882,0,0,882,0,0,1,0,3,1,3,5,7,0,0,Attchd,1959.0,2,1.0,294.0,3,3,2,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD,Normal,106500.0,2030 MELROSE AVE,7676.766042754617
20,RL,73.0,14357,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,311.0,2,167.0,386.0,864.0,GasA,3,1,SBrkr,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,7,1,3,Attchd,1961.0,2,2.0,440.0,3,3,2,128,0,0,0,0,0,0,0,None,0,8,2007,CWD,Normal,140500.0,2302 FURMAN DR,8221.497420706599
20,RL,76.0,8243,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,3,4,CBlock,3,3,1,5,700.0,1,0.0,264.0,964.0,GasA,5,1,SBrkr,964,0,0,964,0.0,0.0,1,0,3,1,3,5,7,1,2,Detchd,1985.0,3,2.0,784.0,3,3,2,170,0,0,0,0,0,0,4,None,0,2,2007,WD,Normal,137500.0,803 FURMAN DR,8273.744445978431
20,RL,70.0,8680,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,3,1,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1965.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,None,0,1,2007,WD,Normal,117600.0,815 FURMAN DR,8290.572335513112
20,RL,80.0,8800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3,3,1,4,654.0,1,0.0,520.0,1174.0,GasA,5,1,SBrkr,1200,0,0,1200,0.0,1.0,2,0,3,1,3,6,7,1,3,Attchd,1966.0,2,2.0,440.0,3,3,2,0,0,0,0,0,0,0,3,None,0,10,2007,CWD,Normal,163500.0,1311 COOLIDGE DR,6700.037351125616
80,RL,80.0,9200,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,3,3,4,6,494.0,1,0.0,548.0,1042.0,GasA,3,1,SBrkr,1042,0,0,1042,0.0,0.0,2,0,3,1,3,5,7,0,0,Attchd,1965.0,2,2.0,440.0,3,3,2,192,0,0,0,0,0,0,4,None,0,5,2007,WD,Normal,161000.0,1718 COOLIDGE DR,7112.818053620145
80,RL,85.0,9350,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,4,2,270.0,5,580.0,452.0,1302.0,GasA,5,1,SBrkr,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,6,0,0,Attchd,1964.0,2,1.0,309.0,3,3,2,333,0,0,0,0,0,0,3,None,0,10,2007,CWD,Normal,158000.0,1310 20TH ST,7581.447277534142
60,RL,80.0,8800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,1,5,414.0,1,0.0,431.0,845.0,GasA,5,1,SBrkr,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,7,1,4,Attchd,1964.0,2,2.0,539.0,3,3,2,0,0,0,0,161,0,0,3,None,0,7,2007,WD,Normal,224500.0,1700 BEL AIR DR,6559.3724276641815
20,RL,73.0,11382,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212.0,3,3,CBlock,3,3,1,5,54.0,3,543.0,533.0,1130.0,GasA,3,1,SBrkr,1374,0,0,1374,0.0,1.0,1,0,3,1,3,7,7,1,3,Attchd,1964.0,2,1.0,286.0,3,3,2,0,28,84,0,0,0,0,3,None,0,8,2007,WD,Normal,147000.0,1912 BEL AIR DR,7442.078347759736
20,RL,73.0,22002,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136.0,3,4,CBlock,3,3,2,5,1386.0,1,0.0,206.0,1592.0,GasA,4,1,SBrkr,1652,0,0,1652,1.0,0.0,1,1,3,1,4,6,7,1,4,Attchd,1959.0,2,2.0,510.0,3,3,2,0,0,0,0,201,0,0,0,None,0,7,2007,WD,Normal,200000.0,1925 HUNZIKER DR,7293.503704321161
20,RL,73.0,14585,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,5,1,SBrkr,1429,0,0,1429,0.0,1.0,1,0,3,1,4,7,7,2,4,Attchd,1960.0,1,2.0,572.0,3,3,2,216,110,0,0,0,0,0,0,None,0,6,2007,WD,Normal,181900.0,110 HUNZIKER CIR,6783.752235179418
20,RL,75.0,7388,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,405.0,1,0.0,658.0,1063.0,GasA,4,1,SBrkr,1327,0,0,1327,1.0,0.0,1,0,3,1,4,7,7,0,0,Detchd,1974.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal,150750.0,1922 ROOSEVELT AVE,7206.695916014343
90,RL,70.0,9842,Pave,None,3,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,6,7,0,0,CarPort,1962.0,1,2.0,462.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2007,WD,Normal,101800.0,1914 FERNDALE AVE,7028.789522283184
20,RL,57.0,8280,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,932.0,932.0,GasA,5,1,FuseA,932,0,0,932,0.0,0.0,1,0,2,1,4,4,7,1,4,Attchd,1950.0,1,1.0,306.0,3,3,2,0,0,214,0,0,0,0,4,None,0,11,2007,WD,Normal,124000.0,906 MURRAY DR,6178.556298763052
45,RL,85.0,12172,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,1,2,130.0,3,259.0,433.0,822.0,GasA,3,1,SBrkr,908,0,0,908,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1975.0,1,2.0,512.0,3,3,2,284,24,0,0,192,0,0,3,None,0,10,2007,WD,Normal,138500.0,818 MURRAY DR,6120.445867098372
20,RL,50.0,5000,Pave,None,3,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,2,0,FuseF,334,0,0,334,0,0,1,0,1,1,2,2,7,0,0,None,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,2007,WD,Normal,39300.0,1501 SUMMIT AVE,6279.002247061908
20,RL,50.0,5000,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,2,2,1,2,299.0,1,0.0,367.0,666.0,GasA,2,0,SBrkr,666,0,0,666,0.0,1.0,1,0,2,1,4,4,7,0,0,None,0.0,0,0,0,0,0,0,0,52,0,0,0,0,0,3,None,0,4,2007,WD,Normal,64500.0,1441 SUMMIT AVE,6196.794614035937
50,RL,51.0,3500,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,144.0,1,0.0,226.0,370.0,GasA,3,0,FuseA,442,228,0,670,1.0,0.0,1,0,2,1,2,4,7,0,0,None,0.0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,Shed,2000,7,2007,WD,Normal,64000.0,1423 RIDGEWOOD AVE,6031.382411174578
20,RL,50.0,5175,Pave,None,3,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,150.0,5,404.0,254.0,808.0,GasA,5,1,SBrkr,808,0,0,808,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1963.0,1,1.0,308.0,3,3,0,143,0,0,0,0,0,0,0,None,0,7,2007,COD,Normal,112000.0,1430 RIDGEWOOD AVE,6019.555663855189
60,RL,100.0,9500,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,374.0,816.0,GasA,3,1,SBrkr,1127,850,0,1977,0.0,1.0,1,1,4,1,3,9,7,1,3,Attchd,1964.0,2,2.0,540.0,3,3,2,0,52,0,0,0,0,0,4,None,0,6,2007,WD,Normal,165000.0,1304 NORTHWESTERN AVE,4988.666594041625
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,1,4,368.0,1,0.0,710.0,1078.0,GasA,5,1,SBrkr,1150,0,0,1150,1.0,0.0,1,0,2,1,3,6,7,0,0,Attchd,1955.0,3,1.0,288.0,3,3,2,0,0,0,0,175,0,0,3,None,0,10,2007,WD,Normal,144000.0,1431 MARSTON AVE,5481.234189444371
90,RL,95.0,11345,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,3,3,CBlock,3,3,1,3,220.0,1,0.0,708.0,928.0,GasA,4,1,FuseA,928,992,0,1920,0.0,0.0,2,0,4,2,3,10,7,0,0,Detchd,1948.0,1,2.0,400.0,3,2,2,0,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal,137000.0,803 13TH ST 805,4606.316415394808
50,RL,79.0,9492,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,3,368.0,4,41.0,359.0,768.0,GasA,3,1,SBrkr,968,408,0,1376,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1941.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal,105000.0,1329 GRAND AVE,4851.961956838323
70,RL,79.0,9480,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,3,3,CBlock,3,3,1,2,386.0,1,0.0,342.0,728.0,GasA,5,1,SBrkr,888,756,0,1644,0.0,0.0,1,1,3,1,4,7,7,2,4,Attchd,1942.0,1,1.0,312.0,3,3,2,168,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal,146500.0,1317 GRAND AVE,4697.784631160689
90,RL,63.0,8668,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1560.0,1560.0,GasA,3,1,SBrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,3,8,7,0,0,Detchd,1968.0,1,3.0,792.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2007,WD,Normal,126000.0,2730 LUTHER DR 2732,9694.722145586884
85,RL,73.0,10050,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,3,3,CBlock,3,3,3,6,602.0,1,0.0,191.0,793.0,GasA,5,1,SBrkr,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,7,1,3,Basement,1966.0,3,2.0,432.0,3,3,2,140,40,0,0,0,0,0,0,None,0,6,2007,WD,Normal,175000.0,2729 NORTHWOOD DR,9696.28731503446
80,RL,100.0,9600,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,3,3,CBlock,3,3,3,5,600.0,1,0.0,618.0,1218.0,GasA,3,1,SBrkr,1254,0,0,1254,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1961.0,2,2.0,525.0,3,3,2,0,0,0,0,168,0,0,0,None,0,5,2007,WD,Normal,158500.0,2511 KELLOGG AVE,8877.67636110395
20,RL,70.0,10150,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3,3,1,3,456.0,1,0.0,456.0,912.0,GasA,5,1,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1958.0,2,1.0,275.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2007,COD,Normal,114500.0,427 24TH ST,8502.209835096799
50,RL,78.0,11344,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3,3,1,4,460.0,1,0.0,414.0,874.0,GasW,3,1,FuseA,874,650,0,1524,0.0,0.0,1,1,3,1,3,7,7,0,0,Attchd,1958.0,1,1.0,315.0,3,3,2,0,0,0,0,0,0,0,2,None,0,7,2007,WD,Normal,144000.0,509 24TH ST,8510.812703500998
60,RL,73.0,18450,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4,3,1,2,187.0,3,723.0,111.0,1021.0,GasA,3,1,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,1,1,1,CarPort,1965.0,1,2.0,596.0,3,3,2,0,265,0,0,0,0,0,0,None,0,8,2007,WD,Abnorml,129000.0,2522 KELLOGG AVE,9087.53918244478
20,RL,73.0,8760,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,873.0,1,0.0,63.0,936.0,GasA,3,1,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,4,4,7,0,0,Attchd,1957.0,2,1.0,315.0,3,3,2,0,0,0,219,0,0,0,0,None,0,9,2007,WD,Normal,141000.0,2213 JENSEN AVE,7936.360483218147
20,RL,65.0,6860,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54.0,3,3,CBlock,3,3,1,6,908.0,1,0.0,100.0,1008.0,GasA,5,1,SBrkr,1008,0,0,1008,1.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1964.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,None,0,12,2007,WD,Normal,131000.0,617 BARR DR,7475.689564192652
20,RL,60.0,8250,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,288.0,1,0.0,765.0,1053.0,GasA,4,1,SBrkr,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,7,0,0,2Types,1994.0,2,2.0,692.0,3,3,2,240,0,0,0,109,0,0,0,None,0,7,2007,WD,Normal,142100.0,2102 BARR DR,7465.783628480167
