order_id,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,longitude,lattitude,address
1595,0923225150,160,RM,,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,264.0,GasA,TA,Y,SBrkr,616,688,0,1304,0.0,0.0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141,24,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,115000,-24.18139610331005,46.78172709601558,3418 SOUTHDALE DR
1596,0923225200,160,RM,41.0,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,0.0,232.0,550.0,GasA,TA,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,92,26,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,129500,-24.182153603090956,46.78037063090077,3448 SOUTHDALE DR
1597,0923225310,180,RM,21.0,1974,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,501.0,Unf,0.0,25.0,526.0,GasA,Gd,Y,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,105000,-24.179406779425577,46.78071938081611,3411 HARCOURT DR
1598,0923225370,180,RM,21.0,1596,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,437.0,Unf,0.0,25.0,462.0,GasA,TA,Y,SBrkr,526,462,0,988,1.0,0.0,1,0,1,1,TA,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,101,0,120,0,0,NA,GdWo,NA,0,7,2008,WD ,Normal,94900,-24.179277966222717,46.781688485275346,546 MEADOW CT
1599,0923227030,020,RL,,17979,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,785.0,Unf,0.0,328.0,1113.0,GasA,Ex,Y,SBrkr,1160,0,0,1160,1.0,0.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,81,0,0,0,0,0,NA,GdWo,Shed,500,2,2008,WD ,Normal,152500,-24.169621773858616,46.780206003930125,3207 JEWEL CIR
1600,0923228080,160,RM,21.0,1477,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,358.0,Unf,0.0,188.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,2,1,3,1,TA,6,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,Y,187,0,0,0,0,0,NA,NA,NA,0,3,2008,WD ,Normal,98000,-24.175062677827587,46.78001607740414,626 MEADOW PL
1601,0923228420,180,RM,21.0,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495.0,Unf,0.0,135.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,Y,88,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,81000,-24.17776554343746,46.780530988993185,3412 HARCOURT DR
1602,0923250210,020,RL,100.0,21750,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,Ex,Y,FuseA,988,0,0,988,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1954.0,RFn,2.0,520.0,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Normal,113000,-24.196932845816068,46.786727692020314,3714 S DUFF AVE
1603,0923252100,020,RL,59.0,6490,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,534.0,Unf,0.0,282.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1983.0,Unf,1.0,264.0,TA,TA,Y,315,0,0,0,0,0,NA,GdWo,NA,0,4,2008,WD ,Normal,128500,-24.195756108512843,46.77700275152066,3913 MINNETONKA AVE
1604,0923275090,020,RL,37.0,6951,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658.0,Unf,0.0,218.0,876.0,GasA,TA,Y,SBrkr,923,0,0,923,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1984.0,Unf,1.0,264.0,TA,TA,Y,362,0,0,0,0,0,NA,MnPrv,NA,0,10,2008,WD ,Normal,119500,-24.1902393195836,46.778433272767984,508 ELY CIR
1605,0923277030,020,RL,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,175.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,10,2008,WD ,Normal,130500,-24.192046954630506,46.77629469026485,3819 VIOLA MAE AVE
1606,0923277040,020,RL,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1985.0,Fin,2.0,816.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,138000,-24.192565537250864,46.77606255985754,3823 VIOLA MAE AVE
1607,0923277080,020,RL,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,207.0,845.0,GasA,Gd,Y,SBrkr,845,0,0,845,0.0,0.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,134500,-24.194639801800488,46.77513398623355,3917 VIOLA MAE AVE
1608,0923400040,050,RL,75.0,12508,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,323.0,983.0,GasA,Ex,Y,SBrkr,983,767,0,1750,1.0,0.0,2,0,4,1,TA,7,Mod,0,NA,Attchd,1989.0,Unf,1.0,423.0,TA,TA,Y,245,0,156,0,0,0,NA,NA,Shed,1300,7,2008,WD ,Normal,160000,-24.202890407632847,46.78038773074536,300 KEN MARIL RD
1609,0923426010,020,RL,74.0,12395,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,647.0,Unf,0.0,217.0,864.0,GasA,TA,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1984.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,137500,-24.19598711368451,46.773241871547995,602 KEN MARIL RD
1610,0924100020,060,RL,,11075,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562.0,LwQ,193.0,29.0,784.0,GasA,Ex,Y,SBrkr,1168,800,0,1968,0.0,1.0,2,1,4,1,TA,7,Min2,1,Po,Attchd,1969.0,RFn,2.0,530.0,TA,TA,Y,305,189,0,0,0,0,NA,MnPrv,Shed,400,9,2008,WD ,Normal,172000,-24.172854762446896,46.775580346265855,3402 JEWEL DR
1611,1007100110,070,I (all),,56600,Pave,NA,IR1,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Ex,Y,SBrkr,1150,686,0,1836,0.0,0.0,2,0,4,1,TA,7,Maj1,0,NA,Detchd,1900.0,Unf,1.0,288.0,TA,Fa,N,0,0,0,0,0,0,NA,NA,NA,0,1,2008,WD ,Normal,103000,-24.04658949473216,46.785341447809486,2520 E LINCOLN WAY
1612,0526352080,020,RL,85.0,10667,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,0.0,749.0,1587.0,GasA,TA,Y,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1971.0,Unf,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal,167300,-24.01298376763019,46.88973587429052,3006 KELLOGG AVE
1613,0526352090,020,RL,85.0,10628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,NA,GdWo,NA,0,4,2007,WD ,Normal,167000,-24.012252735108767,46.890071254175794,3010 KELLOGG AVE
1614,0526355170,020,RL,95.0,13651,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880.0,Unf,0.0,343.0,2223.0,GasA,Ex,Y,SBrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973.0,Fin,2.0,516.0,TA,TA,Y,300,0,0,0,0,0,NA,NA,NA,0,2,2007,WD ,Normal,244000,-24.016026839803597,46.88554976940706,2820 NORTHWOOD DR
1615,0526355190,020,RL,95.0,15865,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351.0,Rec,823.0,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217,0,0,2217,1.0,0.0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2.0,621.0,TA,TA,Y,81,207,0,0,224,0,NA,NA,NA,0,10,2007,WD ,Normal,268000,-24.014316228258746,46.886235801217644,2910 NORTHWOOD DR
1616,0527105140,060,RL,,12394,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,0,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,10,2007,WD ,Family,225000,-24.01603093079665,46.93826067597573,4012 HYDE AVE
1617,0527107040,060,RL,,10364,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,Gd,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,373.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,168000,-24.014360167174498,46.93196864652406,1910 WYNGATE DR
1618,0527110080,060,RL,,13869,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182.0,Unf,0.0,612.0,794.0,GasA,Gd,Y,SBrkr,794,676,0,1470,0.0,1.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1997.0,Fin,2.0,388.0,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,177000,-24.009049208476384,46.93279670323653,2006 WYNGATE DR
1619,0527110120,060,RL,57.0,8773,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,Y,SBrkr,916,684,0,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,169000,-24.01139767685552,46.93364920214361,2036 WYNGATE DR
1620,0527110130,080,RL,56.0,8872,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,754,630,0,1384,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,390.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal,161500,-24.012003819292545,46.93387683722952,2040 WYNGATE DR
1621,0527126030,120,RL,41.0,5330,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,0,NA,Attchd,2000.0,RFn,2.0,499.0,TA,TA,Y,96,48,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,251000,-24.00205317147419,46.932472925230286,4321 STONE BROOKE RD
1622,0527158090,080,RL,,10147,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,Y,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1994.0,Fin,2.0,398.0,TA,TA,Y,256,64,0,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Normal,160000,-24.01291198662526,46.9292276263406,3928 BROOKDALE CIR
1623,0527161090,060,RL,,8637,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,0.0,52.0,923.0,GasA,Gd,Y,SBrkr,947,767,0,1714,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,451.0,TA,TA,Y,256,48,0,0,0,0,NA,NA,NA,0,4,2007,WD ,Abnorml,180000,-24.02238306670931,46.93555886237943,3842 HYDE AVE
1624,0527162080,060,RL,63.0,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,0.0,277.0,691.0,GasA,Gd,Y,SBrkr,691,862,0,1553,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,1996.0,Fin,2.0,420.0,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,178750,-24.02174608469863,46.93221866474646,3813 EISENHOWER AVE
1625,0527162090,020,RL,63.0,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,176000,-24.02228701802187,46.93197477811965,3809 EISENHOWER AVE
1626,0527162140,060,RL,60.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Ex,Y,SBrkr,957,1342,0,2299,0.0,0.0,3,1,5,1,TA,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,482.0,TA,TA,Y,188,30,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,204000,-24.021886649440752,46.93321595639292,3820 BERKSHIRE AVE
1627,0527163080,020,RL,,9556,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,1187,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1992.0,RFn,2.0,420.0,TA,TA,Y,0,21,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,160000,-24.02182896216439,46.93060054039563,3804 EISENHOWER AVE
1628,0527165020,080,RL,,10784,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,802,670,0,1472,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,RFn,2.0,402.0,TA,TA,Y,164,0,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,160000,-24.02670607986244,46.92773042827951,2012 TAYLOR CIR
1629,0527165100,080,RL,,9125,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,812,670,0,1482,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2.0,392.0,TA,TA,Y,100,25,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,163900,-24.023661543314024,46.92969973943054,3724 EISENHOWER AVE
1630,0527165170,060,RL,,7655,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,903.0,GasA,Gd,Y,SBrkr,910,732,0,1642,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,168000,-24.022139937573435,46.927055657493376,3715 COLUMBINE CIR
1631,0527175130,020,RL,160.0,18160,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1964.0,Unf,2.0,480.0,TA,TA,P,0,108,246,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Alloca,154204,-24.01854452690952,46.9213163118498,1711 TOP O HOLLOW RD
1632,0527182040,120,RL,,3696,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,1,2,1,Gd,5,Typ,0,NA,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,0,74,137,0,0,0,NA,NA,NA,0,10,2007,WD ,Normal,170000,-24.013158710160805,46.92656660872469,3908 FLETCHER BLVD
1633,0527182170,160,RL,,5062,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,828.0,LwQ,182.0,180.0,1190.0,GasA,Gd,Y,SBrkr,1190,900,0,2090,1.0,0.0,2,0,3,1,Gd,6,Min1,1,TA,Attchd,1984.0,Fin,2.0,577.0,TA,TA,Y,219,0,0,0,0,0,NA,NA,NA,0,9,2007,WD ,Normal,207500,-24.010472539707337,46.924261894826984,3908 STONE BROOKE CIR
1634,0527184020,120,RL,38.0,4740,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,0.0,918.0,1166.0,GasA,Gd,Y,SBrkr,1179,0,0,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,108,0,0,135,0,NA,NA,NA,0,10,2007,WD ,Normal,182000,-24.011120851252855,46.92237499758093,1530 STONE BROOKE RD
1635,0527184110,120,RL,35.0,5118,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,926.0,Unf,0.0,386.0,1312.0,GasA,Gd,Y,SBrkr,1321,0,0,1321,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1990.0,RFn,2.0,484.0,TA,TA,Y,0,64,140,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,212000,-24.007375428605144,46.92120520108846,1512 STONE BROOKE RD
1636,0527210060,020,RL,86.0,14157,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249.0,Unf,0.0,673.0,1922.0,GasA,Ex,Y,SBrkr,1922,0,0,1922,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3.0,676.0,TA,TA,Y,178,51,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,377426,-24.000867502397668,46.920464479298566,1401 PANORAMIC CT
